Year,State,Award Amount
2014,AL,320757
2014,AL,110930
2014,AL,528169
2014,AL,333179
2014,AL,456750
2014,AL,497677
2014,AL,5465565
2014,AL,453937
2014,AL,1113639
2014,AL,589189
2014,AL,159677
2014,AL,128834
2014,AL,48746
2014,AL,223262
2014,AL,267044
2014,AL,421988
2014,AL,447701
2014,AL,202780
2014,AL,93784
2014,AL,91154
2014,AL,130535
2014,AL,136386
2014,AL,55835
2014,AL,132736
2014,AL,334410
2014,AL,903172
2014,AL,7649
2014,AL,71667
2014,AL,926965
2014,AL,303740
2014,AL,417636
2014,AL,659014
2014,AL,107000
2014,AL,105689
2014,AL,151565
2014,AL,68759
2014,AL,405329
2014,AL,174378
2014,AL,190794
2014,AL,134075
2014,AL,96561
2014,AL,166183
2014,AL,148974
2014,AL,132253
2014,AL,133768
2014,AL,147958
2014,AL,125404
2014,AL,191866
2014,AL,47951
2014,AL,342453
2014,AL,58314
2014,AL,1172513
2014,AL,504625
2014,AL,26964
2014,AL,3916783
2014,AL,1746595
2014,AL,143468
2014,AL,632924
2014,AL,252782
2014,AL,347599
2014,AL,222833
2014,AL,209086
2014,AL,70145
2014,AL,73935
2014,AL,136614
2014,AL,1577243
2014,AL,134250
2014,AL,534992
2014,AL,2228413
2014,AL,183790
2014,AL,751220
2014,AL,26692
2014,AL,141246
2014,AL,167788
2014,AL,881231
2014,AL,74266
2014,AL,1622903
2014,AL,135350
2014,AL,719339
2014,AL,117498
2014,AL,10493
2014,AL,141240
2014,AL,101522
2014,AL,207730
2014,AL,171662
2014,AL,325124
2014,AL,55795
2014,AL,509335
2014,AL,7128
2014,AL,163108
2014,AL,69087
2014,AL,54912
2014,AL,82368
2014,AL,832927
2014,AL,42000
2014,AL,339212
2014,AL,11196
2014,AL,536469
2014,AL,187795
2014,AL,85464
2015,AL,50131
2015,AL,141553
2015,AL,470909
2015,AL,158746
2015,AL,491571
2015,AL,21529262
2015,AL,283643
2015,AL,2524294
2015,AL,7819900
2015,AL,1483651
2015,AL,99384
2015,AL,131211
2015,AL,188852
2015,AL,458831
2015,AL,517802
2015,AL,292043
2015,AL,469551
2015,AL,486551
2015,AL,5375865
2015,AL,487182
2015,AL,1009149
2015,AL,581878
2015,AL,455504
2015,AL,128834
2015,AL,223262
2015,AL,426874
2015,AL,447897
2015,AL,65077
2015,AL,138798
2015,AL,98864
2015,AL,145724
2015,AL,100272
2015,AL,333552
2015,AL,911271
2015,AL,124354
2015,AL,71667
2015,AL,17120
2015,AL,298633
2015,AL,115125
2015,AL,611799
2015,AL,107000
2015,AL,421197
2015,AL,978947
2015,AL,191506
2015,AL,584506
2015,AL,141174
2015,AL,518361
2015,AL,352173
2015,AL,60426
2015,AL,1158107
2015,AL,451207
2015,AL,4245503
2015,AL,1724446
2015,AL,155686
2015,AL,579144
2015,AL,573395
2015,AL,263248
2015,AL,779518
2015,AL,144080
2015,AL,137467
2015,AL,1505102
2015,AL,140590
2015,AL,454401
2015,AL,2182562
2015,AL,198633
2015,AL,666961
2015,AL,67794
2015,AL,167788
2015,AL,881231
2015,AL,1582796
2015,AL,144660
2015,AL,659130
2015,AL,25304
2015,AL,117498
2015,AL,62054
2015,AL,249595
2015,AL,141240
2015,AL,221330
2015,AL,340196
2015,AL,171662
2015,AL,423736
2015,AL,31832
2015,AL,95184
2015,AL,63456
2015,AL,763369
2015,AL,42000
2015,AL,281316
2015,AL,11196
2016,AL,49729
2016,AL,141553
2016,AL,146916
2016,AL,470909
2016,AL,491571
2016,AL,21904212
2016,AL,253643
2016,AL,2486800
2016,AL,8106352
2016,AL,1530814
2016,AL,3000000
2016,AL,103550
2016,AL,131211
2016,AL,188852
2016,AL,493204
2016,AL,458831
2016,AL,507227
2016,AL,310469
2016,AL,488410
2016,AL,522131
2016,AL,5540741
2016,AL,483935
2016,AL,1061637
2016,AL,963865
2016,AL,128834
2016,AL,223262
2016,AL,455504
2016,AL,414155
2016,AL,433055
2016,AL,66961
2016,AL,98864
2016,AL,100272
2016,AL,128797
2016,AL,145724
2016,AL,305470
2016,AL,392053
2016,AL,924849
2016,AL,71667
2016,AL,16388
2016,AL,107000
2016,AL,115144
2016,AL,141174
2016,AL,191506
2016,AL,421197
2016,AL,518361
2016,AL,562506
2016,AL,611799
2016,AL,928947
2016,AL,58908
2016,AL,340804
2016,AL,1148002
2016,AL,462380
2016,AL,3866913
2016,AL,2122181
2016,AL,155235
2016,AL,732090
2016,AL,263248
2016,AL,573395
2016,AL,144080
2016,AL,779518
2016,AL,81248
2016,AL,1434173
2016,AL,135489
2016,AL,460997
2016,AL,2186272
2016,AL,196474
2016,AL,676443
2016,AL,61329
2016,AL,167788
2016,AL,881231
2016,AL,1558068
2016,AL,142483
2016,AL,708558
2016,AL,18033
2016,AL,24949
2016,AL,62054
2016,AL,117498
2016,AL,141240
2016,AL,141240
2016,AL,262443
2016,AL,377643
2016,AL,220270
2016,AL,142468
2016,AL,150000
2016,AL,15559
2016,AL,63456
2016,AL,95184
2016,AL,734285
2016,AL,42000
2016,AL,286092
2016,AL,11196
2017,AL,145072
2017,AL,499431
2017,AL,475253
2017,AL,296832
2017,AL,293881
2017,AL,937228
2017,AL,21398440
2017,AL,284459
2017,AL,97752
2017,AL,2593174
2017,AL,161405
2017,AL,8096341
2017,AL,1744315
2017,AL,3000000
2017,AL,524453
2017,AL,201474
2017,AL,131211
2017,AL,103550
2017,AL,150090
2017,AL,466823
2017,AL,486157
2017,AL,319637
2017,AL,512566
2017,AL,515279
2017,AL,5348971
2017,AL,183503
2017,AL,480619
2017,AL,1060975
2017,AL,1098294
2017,AL,128834
2017,AL,465962
2017,AL,223262
2017,AL,416058
2017,AL,435181
2017,AL,80121
2017,AL,102629
2017,AL,131649
2017,AL,149117
2017,AL,101665
2017,AL,304796
2017,AL,17104
2017,AL,408934
2017,AL,952235
2017,AL,71667
2017,AL,885765
2017,AL,112058
2017,AL,457641
2017,AL,752973
2017,AL,1008672
2017,AL,269409
2017,AL,232448
2017,AL,173723
2017,AL,562261
2017,AL,452422
2017,AL,1194614
2017,AL,469206
2017,AL,3972374
2017,AL,2099444
2017,AL,184084
2017,AL,741823
2017,AL,267051
2017,AL,586812
2017,AL,555572
2017,AL,148277
2017,AL,1384790
2017,AL,437124
2017,AL,2145261
2017,AL,196824
2017,AL,166259
2017,AL,641043
2017,AL,61329
2017,AL,167788
2017,AL,124325
2017,AL,903335
2017,AL,1549696
2017,AL,140269
2017,AL,195871
2017,AL,715889
2017,AL,25810
2017,AL,18033
2017,AL,62054
2017,AL,117498
2017,AL,259416
2017,AL,377643
2017,AL,141240
2017,AL,141240
2017,AL,226363
2017,AL,142468
2017,AL,15559
2017,AL,49476
2017,AL,92592
2017,AL,703049
2017,AL,42000
2017,AL,293505
2017,AL,38375
2018,AL,982136
2018,AL,446360
2018,AL,295921
2018,AL,23158500
2018,AL,266939
2018,AL,96624
2018,AL,2572695
2018,AL,11817675
2018,AL,1975929
2018,AL,3000000
2018,AL,131211
2018,AL,196849
2018,AL,493244
2018,AL,148758
2018,AL,118565
2018,AL,550805
2018,AL,452462
2018,AL,590366
2018,AL,570416
2018,AL,5881301
2018,AL,481528
2018,AL,1499847
2018,AL,1244128
2018,AL,380739
2018,AL,722336
2018,AL,128834
2018,AL,223262
2018,AL,484718
2018,AL,468832
2018,AL,94768
2018,AL,389302
2018,AL,103515
2018,AL,472535
2018,AL,333332
2018,AL,1028595
2018,AL,71667
2018,AL,17104
2018,AL,1008672
2018,AL,173723
2018,AL,752973
2018,AL,457641
2018,AL,562261
2018,AL,477344
2018,AL,112248
2018,AL,400402
2018,AL,1332916
2018,AL,670356
2018,AL,3463615
2018,AL,2355502
2018,AL,188997
2018,AL,1043593
2018,AL,484557
2018,AL,596024
2018,AL,1484503
2018,AL,586629
2018,AL,2347011
2018,AL,193122
2018,AL,862989
2018,AL,59424
2018,AL,47531
2018,AL,167788
2018,AL,182927
2018,AL,714339
2018,AL,1756276
2018,AL,139508
2018,AL,985165
2018,AL,156498
2018,AL,80087
2018,AL,27551
2018,AL,282480
2018,AL,377643
2018,AL,259416
2018,AL,256532
2018,AL,142468
2018,AL,15559
2018,AL,50700
2018,AL,95040
2018,AL,779578
2018,AL,42000
2018,AL,428733
2018,AL,38375
2018,AL,112110
2019,AL,853252
2019,AL,977696
2019,AL,443228
2019,AL,295321
2019,AL,22938818
2019,AL,2639097
2019,AL,10425124
2019,AL,2232232
2019,AL,3000000
2019,AL,556454
2019,AL,390089
2019,AL,592783
2019,AL,577199
2019,AL,5870169
2019,AL,499041
2019,AL,1313336
2019,AL,1365496
2019,AL,42000
2019,AL,382035
2019,AL,101255
2019,AL,470681
2019,AL,485750
2019,AL,93529
2019,AL,389302
2019,AL,103515
2019,AL,469314
2019,AL,343768
2019,AL,1019805
2019,AL,71667
2019,AL,855617
2019,AL,17872
2019,AL,1015601
2019,AL,173723
2019,AL,752973
2019,AL,460809
2019,AL,566077
2019,AL,369086
2019,AL,185410
2019,AL,110987
2019,AL,446722
2019,AL,1303425
2019,AL,604151
2019,AL,3313615
2019,AL,2330492
2019,AL,199869
2019,AL,932378
2019,AL,484557
2019,AL,596024
2019,AL,1518243
2019,AL,536837
2019,AL,2375186
2019,AL,199149
2019,AL,786672
2019,AL,59424
2019,AL,48698
2019,AL,646136
2019,AL,1665597
2019,AL,149024
2019,AL,859076
2019,AL,156498
2019,AL,80087
2019,AL,28285
2019,AL,332480
2019,AL,377643
2019,AL,276693
2019,AL,255632
2019,AL,142468
2019,AL,267803
2019,AL,102564
2019,AL,131211
2019,AL,200164
2019,AL,501058
2019,AL,150306
2019,AL,110996
2019,AL,144100
2019,AL,722335
2019,AL,128834
2019,AL,223262
2019,AL,167788
2019,AL,183011
2019,AL,15559
2019,AL,40590
2019,AL,101520
2019,AL,783595
2019,AL,398063
2019,AL,38375
2019,AL,111774
2020,AL,104511
2020,AL,95146
2020,AL,938072
2020,AL,14011858
2020,AL,15068316
2020,AL,11379612
2020,AL,23848737
2020,AL,9376200
2020,AL,13860804
2020,AL,2719098
2020,AL,11381870
2020,AL,365910
2020,AL,2514357
2020,AL,3123706
2020,AL,554171
2020,AL,134132
2020,AL,326029
2020,AL,404132
2020,AL,645889
2020,AL,441324
2020,AL,379956
2020,AL,173711
2020,AL,590538
2020,AL,347407
2020,AL,1432653
2020,AL,5969972
2020,AL,3512104
2020,AL,2710962
2020,AL,515798
2020,AL,1778614
2020,AL,1402448
2020,AL,1444186
2020,AL,210170
2020,AL,315972
2020,AL,284142
2020,AL,483015
2020,AL,502786
2020,AL,348942
2020,AL,295772
2020,AL,192797
2020,AL,244324
2020,AL,327756
2020,AL,201249
2020,AL,621937
2020,AL,1057180
2020,AL,98772
2020,AL,95410
2020,AL,886563
2020,AL,1189764
2020,AL,1408479
2020,AL,828562
2020,AL,714011
2020,AL,1420367
2020,AL,1843492
2020,AL,2414493
2020,AL,706121
2020,AL,1485652
2020,AL,204775
2020,AL,1022067
2020,AL,1622148
2020,AL,954256
2020,AL,799909
2020,AL,580826
2020,AL,2415548
2020,AL,1420982
2020,AL,1200725
2020,AL,208702
2020,AL,719662
2020,AL,1319253
2020,AL,833588
2020,AL,994449
2020,AL,1690472
2020,AL,1166553
2020,AL,504662
2020,AL,146352
2020,AL,1258634
2020,AL,912271
2020,AL,271786
2020,AL,212370
2020,AL,159883
2020,AL,648052
2020,AL,823209
2020,AL,484268
2020,AL,456439
2003,AR,22496000
2003,AR,1078000
2003,AR,13871000
2003,AR,741000
2003,AR,497000
2003,AR,777000
2003,AR,1034000
2003,AR,552429
2003,AR,340000
2003,AR,680000
2003,AR,2085000
2003,AR,78000
2003,AR,1105865
2003,AR,885000
2003,AR,415580
2003,AR,924000
2003,AR,440736
2003,AR,487000
2003,AR,597000
2003,AR,387000
2003,AR,526000
2004,AR,22528854
2004,AR,1159863
2004,AR,14079652
2004,AR,752000
2004,AR,204000
2004,AR,490000
2004,AR,761000
2004,AR,1007000
2004,AR,548522
2004,AR,499000
2004,AR,332000
2004,AR,662000
2004,AR,2023000
2004,AR,1105066
2004,AR,890000
2004,AR,413146
2004,AR,894000
2004,AR,440221
2004,AR,480000
2004,AR,595000
2004,AR,383000
2004,AR,512000
2005,AR,172800
2005,AR,117564
2005,AR,151040
2005,AR,21600
2005,AR,200000
2005,AR,48866
2005,AR,115620
2005,AR,60216
2005,AR,105852
2005,AR,109164
2005,AR,330588
2005,AR,520728
2005,AR,96088
2005,AR,550993
2005,AR,80611
2005,AR,36311
2005,AR,45218
2005,AR,90390
2005,AR,21439363
2005,AR,1179751
2005,AR,13481471
2005,AR,723000
2005,AR,198196
2005,AR,467316
2005,AR,722566
2005,AR,951548
2005,AR,520101
2005,AR,468059
2005,AR,313104
2005,AR,626802
2005,AR,1911383
2005,AR,1060675
2005,AR,848524
2005,AR,396817
2005,AR,844888
2005,AR,418191
2005,AR,456888
2005,AR,566002
2005,AR,363745
2005,AR,483833
2006,AR,21600
2006,AR,200000
2006,AR,17802
2006,AR,170224
2006,AR,34643
2006,AR,96088
2006,AR,550993
2006,AR,344244
2006,AR,110125
2006,AR,36311
2006,AR,45218
2006,AR,828456
2006,AR,162568
2006,AR,136664
2006,AR,36371
2006,AR,90390
2006,AR,19339632
2006,AR,1179205
2006,AR,12746933
2006,AR,707000
2006,AR,180779
2006,AR,424960
2006,AR,653244
2006,AR,854501
2006,AR,488998
2006,AR,418862
2006,AR,281344
2006,AR,565498
2006,AR,1714680
2006,AR,996971
2006,AR,769783
2006,AR,374072
2006,AR,757452
2006,AR,392467
2006,AR,414719
2006,AR,515882
2006,AR,327819
2006,AR,434712
2007,AR,90720
2007,AR,21600
2007,AR,133596
2007,AR,31307
2007,AR,233754
2007,AR,200000
2007,AR,99262
2007,AR,96088
2007,AR,99210
2007,AR,279706
2007,AR,550993
2007,AR,377916
2007,AR,40306
2007,AR,110125
2007,AR,36311
2007,AR,45218
2007,AR,38400
2007,AR,163584
2007,AR,914736
2007,AR,162568
2007,AR,36371
2007,AR,90390
2007,AR,19446190
2007,AR,1192330
2007,AR,12819593
2007,AR,720000
2007,AR,183787
2007,AR,426617
2007,AR,655977
2007,AR,852208
2007,AR,485432
2007,AR,412632
2007,AR,279496
2007,AR,564191
2007,AR,1707818
2007,AR,986857
2007,AR,781072
2007,AR,369393
2007,AR,752939
2007,AR,389327
2007,AR,420698
2007,AR,522885
2007,AR,327600
2007,AR,433279
2008,AR,93485
2008,AR,21600
2008,AR,170224
2008,AR,133596
2008,AR,237426
2008,AR,31307
2008,AR,200000
2008,AR,110125
2008,AR,99210
2008,AR,371856
2008,AR,40306
2008,AR,562993
2008,AR,38688
2008,AR,96088
2008,AR,287729
2008,AR,164112
2008,AR,194460
2008,AR,917688
2008,AR,45896
2008,AR,36311
2008,AR,36371
2008,AR,162568
2008,AR,93113
2008,AR,18962771
2008,AR,1196604
2008,AR,12601327
2008,AR,766000
2008,AR,182037
2008,AR,417525
2008,AR,635930
2008,AR,822191
2008,AR,472797
2008,AR,392476
2008,AR,269173
2008,AR,545251
2008,AR,1642600
2008,AR,971203
2008,AR,751229
2008,AR,362871
2008,AR,722984
2008,AR,381262
2008,AR,412983
2008,AR,509437
2008,AR,314954
2008,AR,417073
2009,AR,99210
2009,AR,40306
2009,AR,137446
2009,AR,562993
2009,AR,38880
2009,AR,96088
2009,AR,287729
2009,AR,36311
2009,AR,393060
2009,AR,923136
2009,AR,401796
2009,AR,45896
2009,AR,162568
2009,AR,36370
2009,AR,93058
2009,AR,20412
2009,AR,99960
2009,AR,93485
2009,AR,21600
2009,AR,170224
2009,AR,133596
2009,AR,237426
2009,AR,116392
2009,AR,31307
2009,AR,107320
2009,AR,200000
2009,AR,110125
2009,AR,19270282
2009,AR,1202070
2009,AR,14001563
2009,AR,797682
2009,AR,19600000
2009,AR,187290
2009,AR,425098
2009,AR,649821
2009,AR,832420
2009,AR,525519
2009,AR,395366
2009,AR,273299
2009,AR,556508
2009,AR,1665314
2009,AR,1076814
2009,AR,758511
2009,AR,402461
2009,AR,728276
2009,AR,423978
2009,AR,422981
2009,AR,522609
2009,AR,317643
2009,AR,420198
2010,AR,137758
2010,AR,40306
2010,AR,110125
2010,AR,36311
2010,AR,45896
2010,AR,96088
2010,AR,99210
2010,AR,287729
2010,AR,562993
2010,AR,28092
2010,AR,408492
2010,AR,411996
2010,AR,967332
2010,AR,40800
2010,AR,36370
2010,AR,162568
2010,AR,68331
2010,AR,93058
2010,AR,43104
2010,AR,96912
2010,AR,68310
2010,AR,349495
2010,AR,20412
2010,AR,93485
2010,AR,21600
2010,AR,200000
2010,AR,133596
2010,AR,170224
2010,AR,31307
2010,AR,225955
2010,AR,237426
2010,AR,33648
2010,AR,20993576
2010,AR,1203721
2010,AR,13983361
2010,AR,531915
2010,AR,206091
2010,AR,459943
2010,AR,704208
2010,AR,899621
2010,AR,522299
2010,AR,427557
2010,AR,295396
2010,AR,602512
2010,AR,1802526
2010,AR,1069133
2010,AR,317437
2010,AR,8602359
2010,AR,827527
2010,AR,400016
2010,AR,6444347
2010,AR,786222
2010,AR,422560
2010,AR,460629
2010,AR,567091
2010,AR,344093
2010,AR,453055
2011,AR,40306
2011,AR,110125
2011,AR,36311
2011,AR,45896
2011,AR,96088
2011,AR,99210
2011,AR,287729
2011,AR,562993
2011,AR,26112
2011,AR,37920
2011,AR,379956
2011,AR,383184
2011,AR,899724
2011,AR,36370
2011,AR,162568
2011,AR,142010
2011,AR,68331
2011,AR,93058
2011,AR,43104
2011,AR,96912
2011,AR,68310
2011,AR,354510
2011,AR,20412
2011,AR,93485
2011,AR,21600
2011,AR,200000
2011,AR,206880
2011,AR,284515
2011,AR,198900
2011,AR,400000
2011,AR,174960
2011,AR,133596
2011,AR,170224
2011,AR,31307
2011,AR,50000
2011,AR,237426
2011,AR,31824
2011,AR,17627235
2011,AR,1208604
2011,AR,679840
2011,AR,12269079
2011,AR,544150
2011,AR,5000000
2011,AR,173873
2011,AR,386580
2011,AR,593672
2011,AR,750901
2011,AR,460038
2011,AR,358606
2011,AR,246538
2011,AR,505998
2011,AR,1505568
2011,AR,941552
2011,AR,319590
2011,AR,686940
2011,AR,352275
2011,AR,658542
2011,AR,371767
2011,AR,387795
2011,AR,472606
2011,AR,286906
2011,AR,378005
2012,AR,112217
2012,AR,99210
2012,AR,42194
2012,AR,93058
2012,AR,162568
2012,AR,36370
2012,AR,71846
2012,AR,96088
2012,AR,314613
2012,AR,36311
2012,AR,449692
2012,AR,1057456
2012,AR,28863
2012,AR,433922
2012,AR,41342
2012,AR,45896
2012,AR,72423
2012,AR,605473
2012,AR,34771
2012,AR,200000
2012,AR,21600
2012,AR,170224
2012,AR,148913
2012,AR,279041
2012,AR,31307
2012,AR,53482
2012,AR,16337316
2012,AR,2166647
2012,AR,7725281
2012,AR,543382
2012,AR,172850
2012,AR,418894
2012,AR,540226
2012,AR,772819
2012,AR,322406
2012,AR,333961
2012,AR,211778
2012,AR,523344
2012,AR,1336678
2012,AR,623034
2012,AR,320567
2012,AR,579117
2012,AR,275758
2012,AR,539601
2012,AR,233231
2012,AR,400886
2012,AR,690349
2012,AR,229540
2012,AR,346521
2013,AR,16595930
2013,AR,28623
2013,AR,430646
2013,AR,446356
2013,AR,1049488
2013,AR,1709620
2013,AR,7314340
2013,AR,515426
2013,AR,178362
2013,AR,21600
2013,AR,182292
2013,AR,42194
2013,AR,112217
2013,AR,31307
2013,AR,53420
2013,AR,417514
2013,AR,586996
2013,AR,823768
2013,AR,326802
2013,AR,70218
2013,AR,340318
2013,AR,204006
2013,AR,583680
2013,AR,36311
2013,AR,96088
2013,AR,99210
2013,AR,1487082
2013,AR,49249
2013,AR,602947
2013,AR,302548
2013,AR,40958
2013,AR,618278
2013,AR,275198
2013,AR,36370
2013,AR,162568
2013,AR,550759
2013,AR,218604
2013,AR,210633
2013,AR,45896
2013,AR,72423
2013,AR,142010
2013,AR,314613
2013,AR,605473
2013,AR,419761
2013,AR,38797
2013,AR,186095
2013,AR,796728
2013,AR,242280
2013,AR,367911
2013,AR,33048
2013,AR,93058
2014,AR,16382141
2014,AR,433310
2014,AR,449164
2014,AR,1056148
2014,AR,28815
2014,AR,1967063
2014,AR,7565698
2014,AR,533353
2014,AR,168177
2014,AR,21168
2014,AR,177946
2014,AR,112505
2014,AR,42370
2014,AR,70491
2014,AR,31307
2014,AR,53420
2014,AR,406010
2014,AR,585484
2014,AR,801700
2014,AR,315294
2014,AR,70509
2014,AR,355404
2014,AR,208089
2014,AR,573150
2014,AR,99210
2014,AR,96088
2014,AR,36311
2014,AR,97461
2014,AR,1410585
2014,AR,615595
2014,AR,317342
2014,AR,41246
2014,AR,574300
2014,AR,264733
2014,AR,36370
2014,AR,162568
2014,AR,544114
2014,AR,217067
2014,AR,207521
2014,AR,316918
2014,AR,45896
2014,AR,609438
2014,AR,72520
2014,AR,143102
2014,AR,387735
2014,AR,38797
2014,AR,188525
2014,AR,35476
2014,AR,10790
2014,AR,800474
2014,AR,248981
2014,AR,331035
2014,AR,35256
2014,AR,93058
2015,AR,15864072
2015,AR,1074964
2015,AR,442310
2015,AR,29199
2015,AR,456952
2015,AR,2119435
2015,AR,6525503
2015,AR,544373
2015,AR,160210
2015,AR,199114
2015,AR,42904
2015,AR,31307
2015,AR,41128
2015,AR,14500
2015,AR,408554
2015,AR,44756
2015,AR,574209
2015,AR,194360
2015,AR,37134
2015,AR,33513
2015,AR,115271
2015,AR,799641
2015,AR,286218
2015,AR,347040
2015,AR,198677
2015,AR,574495
2015,AR,96088
2015,AR,36311
2015,AR,99210
2015,AR,97461
2015,AR,1346278
2015,AR,70000
2015,AR,530788
2015,AR,328720
2015,AR,40574
2015,AR,543094
2015,AR,227461
2015,AR,162568
2015,AR,36370
2015,AR,541445
2015,AR,219587
2015,AR,77659
2015,AR,24141
2015,AR,146411
2015,AR,74014
2015,AR,323982
2015,AR,221463
2015,AR,408033
2015,AR,826983
2015,AR,230506
2015,AR,298992
2015,AR,35124
2016,AR,16412081
2016,AR,2081178
2016,AR,6848059
2016,AR,559011
2016,AR,3000000
2016,AR,199114
2016,AR,42904
2016,AR,20686
2016,AR,31307
2016,AR,28986
2016,AR,48311
2016,AR,380063
2016,AR,619098
2016,AR,33489
2016,AR,37005
2016,AR,40494
2016,AR,194360
2016,AR,767897
2016,AR,309977
2016,AR,367756
2016,AR,192133
2016,AR,588535
2016,AR,94397
2016,AR,29199
2016,AR,36311
2016,AR,73996
2016,AR,99210
2016,AR,146411
2016,AR,323982
2016,AR,442310
2016,AR,456952
2016,AR,1074964
2016,AR,97461
2016,AR,1304133
2016,AR,55949
2016,AR,516013
2016,AR,339773
2016,AR,40574
2016,AR,228107
2016,AR,530934
2016,AR,208948
2016,AR,162568
2016,AR,555596
2016,AR,219587
2016,AR,74145
2016,AR,417445
2016,AR,830595
2016,AR,238573
2016,AR,290076
2016,AR,35124
2017,AR,15947251
2017,AR,2096308
2017,AR,286720
2017,AR,6702946
2017,AR,636976
2017,AR,3000000
2017,AR,114347
2017,AR,57035
2017,AR,199114
2017,AR,43890
2017,AR,31307
2017,AR,4391
2017,AR,30817
2017,AR,43319
2017,AR,395110
2017,AR,612164
2017,AR,34881
2017,AR,186784
2017,AR,42042
2017,AR,38397
2017,AR,759701
2017,AR,294443
2017,AR,389355
2017,AR,189558
2017,AR,583991
2017,AR,36311
2017,AR,1136788
2017,AR,99210
2017,AR,415624
2017,AR,153227
2017,AR,980889
2017,AR,52221
2017,AR,1248933
2017,AR,63700
2017,AR,476645
2017,AR,387161
2017,AR,38016
2017,AR,41348
2017,AR,540441
2017,AR,191236
2017,AR,162568
2017,AR,6980
2017,AR,562973
